% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1, Wed Aug 25 11:36:52 2021
1 8 -0.18360211369554866 -0.028906540472398764 0.06433080262697258 0.14838068707661758 0.8467145123835585 1.0051069352871502 1.0295262466712416 1.1013220648710216
2 16 -0.18360211369554866 -0.028906540472398764 0.06433080262697258 0.14838068707661758 0.8467145123835585 1.0051069352871502 1.0295262466712416 1.1013220648710216
3 24 -0.18360211369554866 -0.028906540472398764 0.06433080262697258 0.14838068707661758 0.8467145123835585 1.0051069352871502 1.0295262466712416 1.1013220648710216
4 32 -0.18360211369554866 -0.028906540472398764 0.06433080262697258 0.14838068707661758 0.8467145123835585 1.0051069352871502 1.0295262466712416 1.1013220648710216
5 40 -0.19033809684438008 -0.182174013484992 0.15048271033162666 0.1508813105497373 0.8101532285204509 0.9371770189410834 1.08122962238149 1.1385488505862953
6 48 -0.19033809684438008 -0.182174013484992 0.15048271033162666 0.1508813105497373 0.8101532285204509 0.9371770189410834 1.08122962238149 1.1385488505862953
7 56 -0.19033809684438008 -0.182174013484992 0.15048271033162666 0.1508813105497373 0.8101532285204509 0.9371770189410834 1.08122962238149 1.1385488505862953
8 64 -0.19033809684438008 -0.182174013484992 0.15048271033162666 0.1508813105497373 0.8101532285204509 0.9371770189410834 1.08122962238149 1.1385488505862953
9 72 -0.3828379971371263 -0.36639063779695297 0.35014647745626304 0.4876980531521203 0.6437707305261009 0.8107451446497835 1.0006033218488686 1.3881803014197038
10 80 -0.3828379971371263 -0.36639063779695297 0.35014647745626304 0.4876980531521203 0.6437707305261009 0.8107451446497835 1.0006033218488686 1.3881803014197038
11 88 -0.3828379971371263 -0.36639063779695297 0.35014647745626304 0.4876980531521203 0.6437707305261009 0.8107451446497835 1.0006033218488686 1.3881803014197038
12 96 -0.3828379971371263 -0.36639063779695297 0.35014647745626304 0.4876980531521203 0.6437707305261009 0.8107451446497835 1.0006033218488686 1.3881803014197038
13 104 -0.2206440173103394 -0.11729040832472536 0.2203768819678877 0.42094400348772465 0.7403924018648137 0.9204455393898383 0.9945804176905465 1.270987369341136
14 112 -0.2206440173103394 -0.11729040832472536 0.2203768819678877 0.42094400348772465 0.7403924018648137 0.9204455393898383 0.9945804176905465 1.270987369341136
15 120 -0.2206440173103394 -0.11729040832472536 0.2203768819678877 0.42094400348772465 0.7403924018648137 0.9204455393898383 0.9945804176905465 1.270987369341136
16 128 -0.2206440173103394 -0.11729040832472536 0.2203768819678877 0.42094400348772465 0.7403924018648137 0.9204455393898383 0.9945804176905465 1.270987369341136
17 136 -0.22577924890243434 -0.08208754172519739 0.1955771254988621 0.3697671224118314 0.7337538366741799 0.8748287162088721 1.1429256404582167 1.1789830384044682
18 144 -0.22577924890243434 -0.08208754172519739 0.1955771254988621 0.3697671224118314 0.7337538366741799 0.8748287162088721 1.1429256404582167 1.1789830384044682
19 152 -0.22577924890243434 -0.08208754172519739 0.1955771254988621 0.3697671224118314 0.7337538366741799 0.8748287162088721 1.1429256404582167 1.1789830384044682
20 160 -0.22577924890243434 -0.08208754172519739 0.1955771254988621 0.3697671224118314 0.7337538366741799 0.8748287162088721 1.1429256404582167 1.1789830384044682
21 168 -0.31282739553742955 -0.14119201900466663 -0.020151735595036985 0.5195516365277868 0.6826237268637647 0.8155048793458236 1.1497845964596718 1.2437732996932551
22 176 -0.31282739553742955 -0.14119201900466663 -0.020151735595036985 0.5195516365277868 0.6826237268637647 0.8155048793458236 1.1497845964596718 1.2437732996932551
23 184 -0.31282739553742955 -0.14119201900466663 -0.020151735595036985 0.5195516365277868 0.6826237268637647 0.8155048793458236 1.1497845964596718 1.2437732996932551
24 192 -0.31282739553742955 -0.14119201900466663 -0.020151735595036985 0.5195516365277868 0.6826237268637647 0.8155048793458236 1.1497845964596718 1.2437732996932551
25 200 -0.2562546422709703 -0.17777171156898186 0.06183877639707491 0.59025436481006 0.6298085304132306 0.8953365350019074 1.033292625521608 1.316821952335306
26 208 -0.2562546422709703 -0.17777171156898186 0.06183877639707491 0.59025436481006 0.6298085304132306 0.8953365350019074 1.033292625521608 1.316821952335306
27 216 -0.2562546422709703 -0.17777171156898186 0.06183877639707491 0.59025436481006 0.6298085304132306 0.8953365350019074 1.033292625521608 1.316821952335306
28 224 -0.2562546422709703 -0.17777171156898186 0.06183877639707491 0.59025436481006 0.6298085304132306 0.8953365350019074 1.033292625521608 1.316821952335306
29 232 0.0002768823642842979 0.01458208299888147 0.1411394426090557 0.6134683054447063 0.6160231351207107 0.98455953366629 1.0043312203134784 1.2815915189975735
30 240 0.0002768823642842979 0.01458208299888147 0.1411394426090557 0.6134683054447063 0.6160231351207107 0.98455953366629 1.0043312203134784 1.2815915189975735
31 248 0.0002768823642842979 0.01458208299888147 0.1411394426090557 0.6134683054447063 0.6160231351207107 0.98455953366629 1.0043312203134784 1.2815915189975735
32 256 0.0002768823642842979 0.01458208299888147 0.1411394426090557 0.6134683054447063 0.6160231351207107 0.98455953366629 1.0043312203134784 1.2815915189975735
33 264 -0.2780913957014247 -0.07353581878885926 0.1838893672305137 0.6535365449168102 0.559038004615459 0.9543284228641806 0.976835976152262 1.3500093504875397
34 272 -0.2780913957014247 -0.07353581878885926 0.1838893672305137 0.6535365449168102 0.559038004615459 0.9543284228641806 0.976835976152262 1.3500093504875397
35 280 -0.2780913957014247 -0.07353581878885926 0.1838893672305137 0.6535365449168102 0.559038004615459 0.9543284228641806 0.976835976152262 1.3500093504875397
