% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=1, Wed Aug 25 11:36:52 2021, <python>{}</python>
1 8 0.32565620063234807 0 0 0.3482417289819421 0.3211717618648438 0.30825580385622176 0.3422765369217037
2 16 0.3289076053343134 0 0 0.3383556584115614 0.34488022747242386 0.2920458756948181 0.3237010114432769
3 24 0.26825194562911703 0 0 0.26657865061283176 0.27073469613980655 0.21520259581798118 0.2447992629708671
4 32 0.2540661515356757 0 0 0.24590970584225902 0.2473530178979583 0.20033575689556984 0.22468296320164943
5 40 0.22697781059427674 0 0 0.20764664296355423 0.21719937895443026 0.16653767122560742 0.19398674456912504
6 48 0.22389708461384056 0 0 0.19633101028921152 0.2299494691785023 0.14754007396028282 0.18986931820466832
7 56 0.23701259977984668 0 0 0.1800352556415915 0.26480609554878787 0.16923050556175956 0.19601388746198917
8 64 0.2340822358939875 0 0 0.1744107527166586 0.28266235527513556 0.16302560101862426 0.1925715148522863
9 72 0.21011658025936955 0 0 0.14532172512004057 0.24113725054183244 0.13427579005985465 0.17252386844972653
10 80 0.18879911537894387 0 0 0.11570565611053596 0.21947820287113626 0.11906256717306866 0.14432670228138927
11 88 0.15882583488952334 0 0 0.09339033920945222 0.17784322686324613 0.09079480693786755 0.11106102011608279
12 96 0.14561836596140698 0 0 0.08073178487369759 0.16551523989989825 0.07740103870442576 0.09171219931771117
13 104 0.15995069056811997 0 0 0.07994258175582736 0.20453380797353632 0.08277418128113305 0.09521689133386786
14 112 0.14667051218011182 0 0 0.06782070154504981 0.18965769733374382 0.07585787817226732 0.08532968409721044
15 120 0.14753249649365785 0 0 0.06753381767916772 0.19514179800481302 0.07231095783625589 0.08605949276451598
16 128 0.14681836967779266 0 0 0.05973119886361484 0.19213373431175346 0.07204131849417345 0.08265613982890066
17 136 0.14159729664825133 0 0 0.06323904191981708 0.18843249507177784 0.06742949287378029 0.06330364263097106
18 144 0.1379936734205255 0 0 0.06110058106068208 0.1899328129344144 0.0661614453681769 0.06063047202912612
19 152 0.13663300531215378 0 0 0.06404742353392517 0.17390071760592823 0.0661566603378376 0.05662810919155592
20 160 0.15299185653701883 0 0 0.06621538049082638 0.19546574839500905 0.0670410257197598 0.07100510453508371
21 168 0.12916117041891176 0 0 0.055893721235761966 0.16333279004124754 0.05632662112047015 0.056469474896728274
22 176 0.1178730459985427 0 0 0.04954500228651431 0.13331042008117855 0.05074998281979742 0.052142882212126325
23 184 0.10962640956940517 0 0 0.04562669898029618 0.11423888409577049 0.045254274273363475 0.04696570194741366
24 192 0.09253263025295162 0 0 0.036299871629276836 0.09560496142485025 0.03499084640418344 0.0374985453503684
25 200 0.08557241808687387 0 0 0.031636754874341554 0.0821310809336099 0.03252786273157867 0.035406112002656705
26 208 0.0947122119665017 0 0 0.032729010527071646 0.10729243625439988 0.03437420325463434 0.033994420228728076
27 216 0.11309835758029396 0 0 0.03741773509924166 0.13499268597578268 0.04089539739939678 0.04004486827998228
28 224 0.10065240488549987 0 0 0.03222157764547716 0.11646369874364808 0.036095751923889204 0.03262358466371234
29 232 0.09877640593542343 0 0 0.029440250562341574 0.11597143665117789 0.03499627339519398 0.02757467258915561
30 240 0.10177069809867934 0 0 0.029176517809641516 0.11076562709139696 0.03848376188359016 0.030338102020028856
31 248 0.08682448197751155 0 0 0.023271714849352025 0.08934664444680332 0.03250981587056377 0.024350336071465264
32 256 0.07320825203987145 0 0 0.018605050192658852 0.07146328406462885 0.0259630990997578 0.020590553880308584
33 264 0.07559789904580325 0 0 0.018619713739214172 0.06762770101480431 0.026958216979811645 0.023052990279215157
34 272 0.06577425945234569 0 0 0.014379680061721125 0.058592956550615194 0.02203137871606874 0.01889204041512977
35 280 0.05483990536030264 0 0 0.009807679222314979 0.04664765372632105 0.017088359373164524 0.015968946857535818
36 288 0.04986075365225035 0 0 0.00865378463896062 0.04165812846280457 0.014281822001531944 0.012683576598214497
37 296 0.04261254085297098 0 0 0.007212698184037172 0.03331192738516658 0.01155216543879553 0.011052844789379629
38 304 0.03470647663778766 0 0 0.005682986355748713 0.026204453744255934 0.009167954011364493 0.008323841784537317
39 312 0.031024043649965753 0 0 0.0046637742941841856 0.02232993983431828 0.007901977072829195 0.0077154721160292965
40 320 0.026348211297449187 0 0 0.0037505270283011956 0.017679866157298118 0.006267068149929448 0.006130408694304677
