% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1, Wed Aug 25 11:36:52 2021, <python>{}</python>
1 8 0.32565620063234807 0 6.384026168524749e-05 0.7702567847793236 0.2948790782522033 0.4631320106561931 0.21925864211875262
2 16 0.3289076053343134 0 6.138342712886302e-05 0.9882187572955844 0.8636437001518082 0.4079141530676963 0.38904752425739064
3 24 0.26825194562911703 0 6.38092139761228e-05 0.9182287691094544 0.535028465614456 0.559554331279058 0.14159737885155418
4 32 0.2540661515356757 0 6.624777155147242e-05 0.9992032364407273 0.536574350488769 0.4226211418209225 0.08781004626400488
5 40 0.22697781059427674 0 6.084795072069688e-05 0.9995986308085948 0.34358260312900346 0.530183909227792 0.3432051493453395
6 48 0.22389708461384056 0 5.968496507234079e-05 0.8813336458543714 0.2053637277524126 0.6008630151895872 0.36852360792503647
7 56 0.23701259977984668 0 6.404660065088147e-05 0.931968626067803 0.00037327709188585286 0.4565420967676572 0.4468261796973042
8 64 0.2340822358939875 0 6.220508050541491e-05 0.8298400695725018 0.21503164928037355 0.5001281276906431 0.17657777041915784
9 72 0.21011658025936955 0 6.117801583069684e-05 0.8507894443668207 0.010017555947790604 0.48891933058678233 0.30896696596246515
10 80 0.18879911537894387 0 6.125811011212549e-05 0.9382062935076279 0.051050159281874036 0.486374382280237 0.345887147507579
11 88 0.15882583488952334 0 6.122994548400347e-05 0.8558085575944419 0.11113878388497264 0.5162972664750053 0.3589799754363202
12 96 0.14561836596140698 0 6.0967553619723186e-05 0.848769997857116 0.17717206837216287 0.5712826885896556 0.31286172569634524
13 104 0.15995069056811997 0 6.0286426647390484e-05 0.7708571423319996 0.08675250032998566 0.5846011484545085 0.25699116112849296
14 112 0.14667051218011182 0 6.139442196633469e-05 0.8659628680624675 0.13327938010375184 0.46712499173449334 0.3495442209891997
15 120 0.14753249649365785 0 6.056899234114252e-05 0.9150489985314393 0.1601375822993902 0.47751304532728134 0.38744668449673403
16 128 0.14681836967779266 0 6.041944468435296e-05 0.9111236230697581 0.1338160174491665 0.6095081030479501 0.34140990238592933
17 136 0.14159729664825133 0 5.9415028633440616e-05 0.9506873655168846 0.2673707123713932 0.5173633466156655 0.3405441401334612
18 144 0.1379936734205255 0 6.157773733537456e-05 0.9875649176764324 0.3824748789943718 0.6165048973406688 0.3533203377543453
19 152 0.13663300531215378 0 5.961973573677696e-05 0.8464501492420882 0.276879496359815 0.5929659424057326 0.37755022181628234
20 160 0.15299185653701883 0 5.8492224128777436e-05 0.9065180964151596 0.37074701297919355 0.5621807064801067 0.4381865274633322
21 168 0.12916117041891176 0 6.0679973366553814e-05 0.8781439852343995 0.13776019724444744 0.5903440052065092 0.3240022139651153
22 176 0.1178730459985427 0 5.815971056423116e-05 0.9215181228526058 0.3271405277926921 0.5086609280003856 0.39623812296897554
23 184 0.10962640956940517 0 5.7848043476420156e-05 0.8712605955378693 0.35937646153298475 0.514699632269539 0.40832935694748623
24 192 0.09253263025295162 0 5.75774259149633e-05 0.9023260546300758 0.3958591540770022 0.5121425866768473 0.45195158761317705
25 200 0.08557241808687387 0 5.6862004488003473e-05 0.8728550762340445 0.42893179900657824 0.5121516848001277 0.40113275593424946
26 208 0.0947122119665017 0 5.4917189674645595e-05 0.9046517229290316 0.5775016129585716 0.553772588713292 0.39505620828991667
27 216 0.11309835758029396 0 5.4326704472572014e-05 0.8987440923555403 0.6749156307496874 0.5476847118379158 0.38189252211310015
28 224 0.10065240488549987 0 5.4257709625717934e-05 0.9017376780624461 0.5949810294832408 0.5327696806308637 0.3904106137056428
29 232 0.09877640593542343 0 5.2865163830020435e-05 0.8906439346467688 0.689840107881063 0.5160495836872677 0.40848671156298166
30 240 0.10177069809867934 0 5.4883486492826854e-05 0.8770902198428984 0.7541915063716691 0.4674482832290642 0.44334540876224193
31 248 0.08682448197751155 0 5.406331250461293e-05 0.8669489036825876 0.6909084268953798 0.5011014195364872 0.41563290077800297
32 256 0.07320825203987145 0 5.346765777766932e-05 0.8849880857751857 0.6876420437428004 0.48135734316795187 0.42330132152410554
33 264 0.07559789904580325 0 5.268834866331378e-05 0.8837988044829259 0.6940833118404394 0.4894714239745695 0.4445494049450445
34 272 0.06577425945234569 0 5.263412319141841e-05 0.8883578828772491 0.6887587183057668 0.49043043574209 0.434953498473788
35 280 0.05483990536030264 0 5.236755738694627e-05 0.8825303785600792 0.6954454899307384 0.5001487078317581 0.43545437137288096
36 288 0.04986075365225035 0 5.1709976269591037e-05 0.878831904193399 0.65813229745052 0.5118871661544583 0.4337242832787871
37 296 0.04261254085297098 0 5.2267591533305784e-05 0.8720687156377807 0.663333259223463 0.4925078805304036 0.4486063984933237
38 304 0.03470647663778766 0 5.21203957428466e-05 0.8782485129515576 0.6690849579963772 0.5025263595758801 0.43149099939333496
39 312 0.031024043649965753 0 5.172297385307742e-05 0.8780066986691174 0.6642348747835864 0.4999086141628326 0.44190591610709556
40 320 0.026348211297449187 0 5.176777494648489e-05 0.8777266683530816 0.6649882454148865 0.5055622947282781 0.43533573229752415
