% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=1, Wed Aug 25 11:12:38 2021
1 9 0.2715005651900943 1.0000428580612375 1.0 1.0 1.0000071428826531 1.000014285816327 1.000021428801022 1.0000285718367385 1.0000357149234769 1.0000428580612375
2 18 0.2606784338879491 1.0404637484217287 0.9164040804149658 0.9164040804149658 0.9634410736081902 0.9731861472397954 0.9927243093140783 1.0014774416744947 1.0090252201712715 1.0404637484217287
3 27 0.22750322798467412 1.068476741882322 0.8825816612688849 0.8825816612688849 0.9154374127876279 0.9691444524392001 0.9771907348139941 0.9819525813659993 1.0189661517790674 1.068476741882322
4 36 0.21279009159204637 1.0635017376727796 0.8325725315732492 0.8325725315732492 0.8614984209065818 0.9264955999171185 0.957403237883131 0.9785032397577649 1.0278679701158853 1.0635017376727796
5 45 0.20407314941776367 1.0529098413617453 0.7643965354090466 0.7643965354090466 0.8479556179389379 0.8900378005994454 0.9477935156987323 1.0247920907379928 1.0311985545020763 1.0529098413617453
6 54 0.1898042657785859 1.1300027390776433 0.7262378425166954 0.7262378425166954 0.8239256775160992 0.8828610415915777 0.9131255686325243 0.9878252189892356 1.0349597067136567 1.1300027390776433
7 63 0.18484344654094742 1.1406111710027897 0.7277697301849518 0.7277697301849518 0.806324561189611 0.8352031632106682 0.8648280438310292 0.9955962722464291 1.0131656384188228 1.1406111710027897
8 72 0.18571993800031053 1.1893554393415533 0.7326683047029132 0.7326683047029132 0.7741418653598097 0.8098986192345707 0.8657899409391935 0.9631529560208453 1.0179069359862463 1.1893554393415533
9 81 0.18135144517446164 1.2092780450142433 0.6749424104809502 0.6749424104809502 0.754530109594213 0.8061562372286338 0.8622020581671451 0.9816607551288038 1.0535643225282973 1.2092780450142433
10 90 0.1666477351299506 1.2789751503183642 0.6660644006343037 0.6660644006343037 0.7424972582003146 0.7789740513972829 0.8499985870315189 0.9331393248638749 1.0146544095381567 1.2789751503183642
11 99 0.15201016833836511 1.2627924195609177 0.6624918760441716 0.6624918760441716 0.6835876473746761 0.7635353886809699 0.852668217069736 0.934216423911102 1.013952633502369 1.2627924195609177
12 108 0.13647825331735272 1.249814836362955 0.6304024278806521 0.6304024278806521 0.6578791320340712 0.7388085290739455 0.9007030627378081 0.9281861775123628 1.0116482559990767 1.249814836362955
13 117 0.13450031337409143 1.2789371381507642 0.6122560982599937 0.6122560982599937 0.6698453181247357 0.709681676585451 0.8288262935285755 0.9159251054510801 1.0144358696113118 1.2789371381507642
14 126 0.11159556345121287 1.3042243103779207 0.5895501521806794 0.5895501521806794 0.6505705961554253 0.7105168384215477 0.8300385439793361 0.9354552058904959 0.9918394998967314 1.3042243103779207
15 135 0.1153119909450678 1.2900030603433397 0.5695215816684613 0.5695215816684613 0.6139948703686604 0.7044748769514766 0.8065852695996759 0.912202644987231 0.9628652260163256 1.2900030603433397
16 144 0.12109001586723885 1.24130310342887 0.5558392226826973 0.5558392226826973 0.6041714363307699 0.7023564913870369 0.7906990983869774 0.9025484576955402 1.0649229778318152 1.24130310342887
17 153 0.13208894265407628 1.2395677503722715 0.5455794249610685 0.5455794249610685 0.6047897560906544 0.6646007458727535 0.8603797565383949 0.8773820311564026 1.0928017650569353 1.2395677503722715
18 162 0.1453276769611249 1.2621547629818886 0.5451895495735739 0.5451895495735739 0.5953873841456265 0.646888049428475 0.8401247399918353 0.8626520163499644 1.1231525553643482 1.2621547629818886
19 171 0.14505658091676588 1.244637232593876 0.5713307519201829 0.5713307519201829 0.5900537815446071 0.667298050780855 0.7792562146993528 0.870308128367747 1.1269055074541716 1.244637232593876
20 180 0.13210485997957735 1.2646120754387358 0.5578176320778538 0.5578176320778538 0.5835442061362912 0.6427550121482355 0.773317307242737 0.8420401442046026 1.0941790690535649 1.2646120754387358
21 189 0.12469276846085389 1.2513887555907752 0.529874191343401 0.529874191343401 0.5736658055210424 0.6642453743523273 0.7588037027749579 0.8280524536745134 1.0796196161437133 1.2513887555907752
22 198 0.113922326295346 1.202698457236456 0.5278827725700341 0.5278827725700341 0.54794979933463 0.6711767109046012 0.757765722021884 0.8094985923495597 1.0434232266397403 1.202698457236456
23 207 0.11859874869584372 1.1348286582504674 0.5057687703677393 0.5057687703677393 0.5362421586561154 0.6697978401494842 0.7416188166447655 0.8106422910965657 1.0401596306656482 1.1348286582504674
24 216 0.14402479374425084 1.1369593737970418 0.46473006876764034 0.46473006876764034 0.5209133088277121 0.6959575734360979 0.7384677676941298 0.7942667762704648 1.1042135846714933 1.1369593737970418
