% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1, Wed Aug 25 11:12:38 2021
1 9 -0.05357531090983677 -0.011925465567469422 0.022265320041232817 0.045792364789258466 0.9548548742297257 0.9682638104496648 0.9850469169872416 1.0053559683849946 1.0121873004758142 1.0207804245553866 1.0503063859178607
2 18 -0.05357531090983677 -0.011925465567469422 0.022265320041232817 0.045792364789258466 0.9548548742297257 0.9682638104496648 0.9850469169872416 1.0053559683849946 1.0121873004758142 1.0207804245553866 1.0503063859178607
3 27 -0.05357531090983677 -0.011925465567469422 0.022265320041232817 0.045792364789258466 0.9548548742297257 0.9682638104496648 0.9850469169872416 1.0053559683849946 1.0121873004758142 1.0207804245553866 1.0503063859178607
4 36 -0.05357531090983677 -0.011925465567469422 0.022265320041232817 0.045792364789258466 0.9548548742297257 0.9682638104496648 0.9850469169872416 1.0053559683849946 1.0121873004758142 1.0207804245553866 1.0503063859178607
5 45 -0.05357531090983677 -0.011925465567469422 0.022265320041232817 0.045792364789258466 0.9548548742297257 0.9682638104496648 0.9850469169872416 1.0053559683849946 1.0121873004758142 1.0207804245553866 1.0503063859178607
6 54 -0.05357531090983677 -0.011925465567469422 0.022265320041232817 0.045792364789258466 0.9548548742297257 0.9682638104496648 0.9850469169872416 1.0053559683849946 1.0121873004758142 1.0207804245553866 1.0503063859178607
7 63 -0.05357531090983677 -0.011925465567469422 0.022265320041232817 0.045792364789258466 0.9548548742297257 0.9682638104496648 0.9850469169872416 1.0053559683849946 1.0121873004758142 1.0207804245553866 1.0503063859178607
8 72 -0.3239675844539632 -0.07100758212555511 0.1378911161417286 0.18156173676295687 0.7707863889296924 0.8278229221497252 0.8583650520496263 0.9775602135725727 1.078821200039537 1.1348487185823735 1.2555660965242739
9 81 -0.3239675844539632 -0.07100758212555511 0.1378911161417286 0.18156173676295687 0.7707863889296924 0.8278229221497252 0.8583650520496263 0.9775602135725727 1.078821200039537 1.1348487185823735 1.2555660965242739
10 90 -0.3239675844539632 -0.07100758212555511 0.1378911161417286 0.18156173676295687 0.7707863889296924 0.8278229221497252 0.8583650520496263 0.9775602135725727 1.078821200039537 1.1348487185823735 1.2555660965242739
11 99 -0.3239675844539632 -0.07100758212555511 0.1378911161417286 0.18156173676295687 0.7707863889296924 0.8278229221497252 0.8583650520496263 0.9775602135725727 1.078821200039537 1.1348487185823735 1.2555660965242739
