% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1, Wed Aug 25 11:12:38 2021, <python>{}</python>
1 9 0.2715005651900943 1.0000428580612375 2.9461651684845904 2.9461651684845904e+00 2.9863582645010096 3.0073519344284287   
2 18 0.2606784338879491 1.135376599316959 2.829597495730254 2.8295974957302539e+00 2.98297798235107 2.9987642399736636   
3 27 0.22750322798467412 1.2106264935826745 2.713363786536533 2.7133637865365330e+00 2.956302758503668 3.009247028452017   
4 36 0.21279009159204637 1.277368274044738 2.713363786536533 2.9120180312666157e+00 2.980422884453893 3.003602187567605   
5 45 0.20407314941776367 1.3774393166215861 2.713363786536533 2.9127522671632384e+00 2.939147503143462 3.0081891230622393   
6 54 0.1898042657785859 1.5559678564280623 2.713363786536533 2.8890962302023953e+00 2.944790588834871 2.9977304193539807   
7 63 0.18484344654094742 1.5672693211806439 2.713363786536533 2.8913951271179839e+00 2.9709702371695412 2.991310983020102   
8 72 0.18571993800031053 1.6233204462472555 2.713363786536533 2.8776876958202733e+00 2.9134203719834515 2.9328084206822105   
9 81 0.18135144517446164 1.791675891506857 2.713363786536533 2.8697941472516382e+00 2.9312390215684783 2.9936111382248924   
10 90 0.1666477351299506 1.9201974300088336 2.713363786536533 2.8220962081538090e+00 2.8861740847013895 2.9610976580929576   
11 99 0.15201016833836511 1.9061251393771372 2.713363786536533 2.8524268674977131e+00 2.89000769885081 2.9127800828292507   
12 108 0.13647825331735272 1.9825666607355932 2.713363786536533 2.8558039472274901e+00 2.887363246513271 2.935940158313908   
13 117 0.13450031337409143 2.0888924451474638 2.713363786536533 2.8351629370091569e+00 2.879377001142932 2.9265159472494053   
14 126 0.11159556345121287 2.2122364069515417 2.713363786536533 2.8683198152099063e+00 2.891130165711445 2.957751811568298   
15 135 0.1153119909450678 2.2650644011841785 2.713363786536533 2.8272140282208751e+00 2.87091699932885 2.9200425117950513   
16 144 0.12109001586723885 2.233205309689835 2.713363786536533 2.7832158191522307e+00 2.8683829444824003 2.891052539445468   
17 153 0.13208894265407628 2.2720207061707374 2.713363786536533 2.7141683864518580e+00 2.7978014071614155 2.8821394023474847   
18 162 0.1453276769611249 2.3150751219811476 2.713363786536533 2.8348467144215057e+00 2.8759844654821 2.924094042729368   
19 171 0.14505658091676588 2.1784880796470003 2.713363786536533 2.7332165087293685e+00 2.852408266674428 2.9518921533860016   
20 180 0.13210485997957735 2.26707081798059 2.713363786536533 2.7920679189285931e+00 2.867361193725217 2.9184158628799377   
21 189 0.12469276846085389 2.3616714609520866 2.713363786536533 2.7397021167071109e+00 2.8403503678749127 2.8665548794018774   
22 198 0.113922326295346 2.278343828841079 2.6514120270949197 2.6514120270949197e+00 2.8194745397587146 2.9058942166182122   
23 207 0.11859874869584372 2.243769731819039 2.5216605007403654 2.5216605007403654e+00 2.654887010557509 2.849850951479663   
24 216 0.14402479374425084 2.4464941053028966 2.4478171802619704 2.4478171802619704e+00 2.71792955123282 2.835936087924644   
25 225 0.15541048869826382 2.473842505332336 2.3040284895538026 2.3040284895538026e+00 2.658346612595108 2.8991375884027697   
26 234 0.19223545781916335 2.4770693543259545 1.9578096227630892 1.9578096227630892e+00 2.383086572941579 2.87527967329725   
27 243 0.22490276036302745 2.5865129827937134 1.9578096227630892 2.0156302068366809e+00 2.79860094633674 2.9196302119597766   
28 252 0.2695671044171216 2.795829104101258 1.9578096227630892 2.2905748875069181e+00 2.6344799210611223 2.9279008689273676   
29 261 0.3242489249549677 2.981406494652009 1.9578096227630892 2.5065164915407010e+00 2.8196368845596167 2.9937791970058063   
30 270 0.3095908721255245 3.064603467142737 1.9578096227630892 2.2604197510126900e+00 2.6886669797755633 2.9290530370465255   
31 279 0.2968098464494909 3.2002445278216705 1.9578096227630892 2.4470905472339544e+00 2.766661401963952 2.909788479986891   
32 288 0.2829917785363966 3.25683691682619 1.9578096227630892 2.3650063536932917e+00 2.6738872355901595 2.8678996292254446   
33 297 0.2571865270984919 3.4331723209704204 1.9578096227630892 2.5389521395608066e+00 2.7531512743004125 2.8565879310953877   
34 306 0.24976429669691455 3.6288128116809997 1.9578096227630892 2.3348803383015193e+00 2.7070860930936904 2.9919584010938074   
35 315 0.23316316835613002 3.4844553349473397 1.9578096227630892 2.3173492457872653e+00 2.4884332329063703 2.8044590174903545   
36 324 0.2003223862388624 3.4227160953749274 1.9578096227630892 2.1928537459443813e+00 2.4286423693763624 2.910089830500729   
37 333 0.18799599548585363 3.387506329538014 1.9578096227630892 1.9820087594228140e+00 2.4447297563220145 2.735027941907804   
38 342 0.18059401090446073 3.4771429454165874 1.9578096227630892 2.1573645512007564e+00 2.44567898830942 2.8142200588184583   
39 351 0.15887822986901678 3.460821175561944 1.9578096227630892 2.0828248854653735e+00 2.46035735955322 2.904482777841621   
40 360 0.1398123511422239 3.3041582751426266 1.9578096227630892 2.0089028070375559e+00 2.1172368139517896 2.549199151815631   
