% # columns="iteration, evaluation, void, void, void, xmean", seed=1, Wed Aug 25 11:12:38 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 9 0 0 0 0.549178236008663 0.6995563297230691 0.40874369728063425 0.2363579616260011 0.4498196858285304 0.5591716285268045 0.6013040296685059
2 18 0 0 0 0.28155871222319107 0.72014903396364 0.595431803550788 0.08828657492442726 0.5407802781168491 0.6073784758176423 0.47016768742934195
3 27 0 0 0 0.3060880773424179 0.7346501984756021 0.5973944340359755 0.09891688297763598 0.5298831503021605 0.5193212286852336 0.47161397989093107
4 36 0 0 0 0.3081792838911042 0.5671564582558556 0.5815429587539935 0.2430546988728596 0.3202737864051474 0.5253657579796891 0.3017757397730191
5 45 0 0 0 0.1387551356577454 0.8179007316042606 0.6010807930338776 0.20428191167529702 0.39345893124808673 0.44682579992918625 0.2306328867907991
6 54 0 0 0 0.219207739172883 0.7024721890929331 0.5234436993717658 0.15023828298106942 0.3393865560925597 0.45618840733436505 0.1286864369478355
7 63 0 0 0 0.1661539698000815 0.8808858562330419 0.4187156605153801 0.10270620427247633 0.47662667122937896 0.4946036227304179 0.07903729468249499
8 72 0 0 0 0.28894843163223277 1.015705107728014 0.4190517206408444 0.02804032539388479 0.4901743083584011 0.6744040872664704 0.21430994430317896
9 81 0 0 0 0.21478583131305162 1.1001612201005464 0.47369991672232387 0.042371583750627335 0.6311240831694299 0.7274196157860806 0.190819646236339
10 90 0 0 0 0.2844091853830666 0.9404885373010172 0.48251139359422307 -0.05646079209866755 0.5796317574791466 0.7526430418394059 0.1832576632802404
11 99 0 0 0 0.37125832718716434 1.043482722854172 0.4367929096025482 0.05521946317811883 0.5686649483249667 0.6518463152470871 0.11779185138018801
12 108 0 0 0 0.33619345472206486 0.8966438398263955 0.4797221164445303 0.08477464335801958 0.5603006707680401 0.6728533594542385 0.29393950794865803
13 117 0 0 0 0.41939741073112125 0.8091895027723097 0.4856278035602649 0.0061896367162497384 0.45039617878864346 0.544543346516219 0.2879750578866077
14 126 0 0 0 0.3770051547349012 0.8588174312933146 0.467974018204292 0.013659865701964358 0.4623012672759437 0.6326643505904254 0.25291910667522355
15 135 0 0 0 0.5116282019623836 0.8241147001322239 0.43747447258617705 0.11557825161862527 0.5203689661831458 0.7498415475766088 0.23013682209757264
16 144 0 0 0 0.5194616065210587 0.7746841735800994 0.39182156100548815 -0.022636946176908104 0.46480332616945513 0.799497451878879 0.19288068273490358
17 153 0 0 0 0.5788749230139173 0.744798157708973 0.33238478484812967 -0.08854637804733015 0.44589607984201596 0.8659048800572771 0.18061311133739785
18 162 0 0 0 0.4816150685552507 0.7779382919780025 0.2716845269022518 -0.0723265817417292 0.5479238159950889 0.9602890651544157 0.18016616734340732
19 171 0 0 0 0.550838819181051 0.6476611279639058 0.2675442220838599 -0.030556089420704244 0.4983102587826222 0.9946473166880538 0.21946121957365458
20 180 0 0 0 0.5363716891542555 0.6949176778086695 0.3713062967179649 -0.08382926418823324 0.5311721147517319 0.9127746564551334 0.29035800104744625
